"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","category"
"SH3PXD2A",879.032396688461,0.636907496946466,0.0733904751359249,2.57791770785618e-19,4.94179585022492e-18,"Not Significant"
"STARD3",1724.48476562595,-0.668592608658886,0.077165450691919,2.58889406254429e-19,4.95678497340797e-18,"Not Significant"
"ST6GALNAC5",175.670994696308,-1.03180366462949,0.117623246561463,2.76698869205116e-19,5.29131820526227e-18,"Down"
"ZNF541",16.7237779511104,-1.09161186561109,0.12417252258208,2.83513140368792e-19,5.41503199974458e-18,"Down"
"JDP2",2183.29809342922,-0.75736773157798,0.0876327440652976,2.88723801873681e-19,5.5078538146012e-18,"Not Significant"
"FAM229B",1452.27418254212,1.04424802296582,0.119045856464021,2.90261272931505e-19,5.53046357405901e-18,"Up"
"RHOT1",1062.24338956194,-0.408640729132938,0.0466073250714064,3.06682671995472e-19,5.82919848708101e-18,"Not Significant"
"CTSE",1561.80762728801,1.31489591041678,0.149415582945469,3.06619930490407e-19,5.82919848708101e-18,"Up"
"PLA2G2A",4572.53108974326,2.25739441072545,0.266725913819431,3.13853274771353e-19,5.9582786141599e-18,"Up"
"STARD7",3065.97224106775,-0.356345619371285,0.0406939664519486,3.15377923923601e-19,5.97999203574944e-18,"Not Significant"
"FOLR3",209.189689390058,-1.44792348666166,0.165027150462623,3.16965782279284e-19,6.00285015896835e-18,"Down"
"CLDN5",7061.37709784775,-1.14575107251536,0.130341099111792,3.20109128762715e-19,6.05507629105377e-18,"Down"
"TUBB1",54.3631645778985,-1.60044875463502,0.183343624709898,3.2364266796547e-19,6.11454860055099e-18,"Down"
"TGFB3",1706.57258507396,0.950469807532743,0.109184485937209,3.50367851728135e-19,6.61150874054293e-18,"Not Significant"
"GNG4",16.3485561603344,1.45042721223847,0.165560788381751,3.54262557080306e-19,6.6769773663395e-18,"Up"
"NOSTRIN",1979.74985964892,-0.757249384479959,0.0879678664846488,3.89671499440322e-19,7.32675753438689e-18,"Not Significant"
"CD164L2",422.026501240078,1.84812259856093,0.214453752024781,3.89357435313618e-19,7.32675753438689e-18,"Up"
"LIMS2",4509.09008279453,-0.969365681261688,0.111404342870163,3.95962837225481e-19,7.43614419191394e-18,"Not Significant"
"CTDSP1",5505.28478760127,-0.388886953181138,0.044561824030495,4.35404134377069e-19,8.16707874518517e-18,"Not Significant"
"CBLC",166.787570747425,1.21206599495332,0.138348131361994,4.44574161022164e-19,8.32913404301667e-18,"Up"
"TMEM87A",2696.80652551451,-0.44220298697911,0.0507216599201759,4.58409666918701e-19,8.57810699716758e-18,"Not Significant"
"CISD1",1283.78012691945,0.513153348796135,0.0590718994322527,4.64974685206476e-19,8.686022840992e-18,"Not Significant"
"P4HA3",52.5363541853237,1.23460431098961,0.140993036346922,4.65836384211163e-19,8.686022840992e-18,"Up"
"CPNE7",258.918859519106,1.30825433422873,0.149453794719634,4.65789667659313e-19,8.686022840992e-18,"Up"
"NRGN",1274.79659024981,-0.943193695066818,0.108825871834321,4.72472842174028e-19,8.79931627773693e-18,"Not Significant"
"EFCAB11",213.858986520418,0.736003187821917,0.0857731802207685,4.88001115779358e-19,9.0777458740947e-18,"Not Significant"
"ITGA11",47.018527532562,1.10762869239556,0.126872934894542,5.03973749643305e-19,9.36377262650874e-18,"Up"
"FXYD6",3317.08021772689,-0.749758397253005,0.0874329403261579,5.15809616616133e-19,9.57235340528757e-18,"Not Significant"
"KIF24",55.0548942328255,1.2930570498002,0.147916185741421,5.22220625317612e-19,9.67988644331348e-18,"Up"
"F12",56.0366424630431,0.911212720881207,0.10558769873395,5.59119868859577e-19,1.03516296475181e-17,"Not Significant"
"EPAS1",6478.04875446355,-1.20117864835736,0.13757439025658,5.74371292873902e-19,1.06191690985354e-17,"Down"
"PRKG2",70.3913771050861,-1.27452565744292,0.145960847273507,5.74923167755103e-19,1.06191690985354e-17,"Down"
"LCN10",396.766487256477,1.58381942412763,0.182717357514092,5.79558137742103e-19,1.0692200661047e-17,"Up"
"TRIM29",1100.69377098723,1.59062015336607,0.183567216472254,5.84401281621747e-19,1.07688968561754e-17,"Up"
"PCTP",907.957052340162,-0.562548857187091,0.0651926194081827,5.88245523486996e-19,1.08270278062671e-17,"Not Significant"
"TSPAN6",1064.08477859694,0.774057109723949,0.0904665550149408,6.28615521022684e-19,1.15565148478409e-17,"Not Significant"
"FBXO39",22.700029978262,1.34985753982615,0.155003899386718,6.63038636649482e-19,1.21750954332127e-17,"Up"
"PPARGC1B",41.8700405312783,-1.25248550035444,0.143718992888158,6.7196826926286e-19,1.23246516675548e-17,"Down"
"S1PR1",2772.52331457442,-0.870394124824175,0.101444766123653,7.11536280231238e-19,1.30351453904673e-17,"Not Significant"
"RUNX2",214.920853342163,0.716971838748965,0.083975216129697,7.12393741699245e-19,1.30356430590654e-17,"Not Significant"
"AKAP2",3179.65051880986,-0.842847661851153,0.0983969122706605,7.14788453031911e-19,1.30642359867299e-17,"Not Significant"
"IGFBP7",34857.8498343346,0.739276510554963,0.0866444774023692,7.44450766697732e-19,1.35905546943656e-17,"Not Significant"
"CCDC80",4811.90722458715,1.43191060836615,0.165027768053628,7.68498750762481e-19,1.40132757107677e-17,"Up"
"SULT1A1",2681.9959691419,-0.879480489352075,0.102569845740873,7.78103792362856e-19,1.41719600233142e-17,"Not Significant"
"TCF15",46.9931264792144,-1.25643649069289,0.144512600371322,8.03767001382446e-19,1.46224124237595e-17,"Down"
"LGSN",34.5395786776024,1.72849339174421,0.201609648516098,8.57321637126262e-19,1.55786454894471e-17,"Up"
"BEND7",405.44388231203,-0.484492273997529,0.0561441425071122,8.76332407664672e-19,1.59056864743761e-17,"Not Significant"
"KIF19",33.2558486260037,1.48750388234839,0.172056940638725,8.999096846483e-19,1.63147598717994e-17,"Up"
"SORCS2",302.625017072421,0.83461467068454,0.0978038510892869,9.14572355949759e-19,1.65614601942459e-17,"Not Significant"
"KRT13",238.768900326617,2.00285792548326,0.236944575447505,9.18408532721194e-19,1.66117672393119e-17,"Up"
"ZNF704",270.365460284304,-0.722229798886889,0.0848905624204011,9.21669415670177e-19,1.66515648170561e-17,"Not Significant"
"NKG7",533.295850888153,-1.28467681238351,0.148103277964814,9.49014005499002e-19,1.71258849268211e-17,"Down"
"DLG2",117.825044362694,0.750479740376626,0.0882448251186389,9.52914343247285e-19,1.71765271974539e-17,"Not Significant"
"SNCAIP",202.284552991536,0.764371047619449,0.089892918456463,9.79950676799178e-19,1.7643607368976e-17,"Not Significant"
"PCDH9",35.4785017937208,-1.26304576903384,0.145740044630603,1.02387667387314e-18,1.84133605725181e-17,"Down"
"LARGE2",349.832617465955,0.938868824007388,0.109506195439028,1.04052712670896e-18,1.8691391177724e-17,"Not Significant"
"PNMA1",956.36426547132,0.454165435604035,0.0526828734690314,1.0463838694135e-18,1.87751162854765e-17,"Not Significant"
"SERPINB4",86.8691096862227,3.27682119075459,0.418244020194478,1.09812985773704e-18,1.96810944822734e-17,"Up"
"SERPINB6",3369.8854646621,-0.423393470739152,0.0491126300663524,1.10411211166332e-18,1.97657470388986e-17,"Not Significant"
"TIMP3",16874.7533981889,-0.864167047333664,0.101442138710874,1.17386839835114e-18,2.0990585255254e-17,"Not Significant"
"MND1",76.8388557140829,1.04206593176024,0.121029009707694,1.18182052856025e-18,2.11087398161501e-17,"Up"
"REEP2",86.5797176477111,1.07460877173428,0.12467180241719,1.2108730187822e-18,2.16030754487279e-17,"Up"
"CBFA2T3",353.028897523567,-0.603761037067792,0.0709061916954189,1.25860457994653e-18,2.24291622079007e-17,"Not Significant"
"SERPINA5",58.0536216368324,1.5428035830535,0.179584362040783,1.26509319336306e-18,2.25192325802722e-17,"Up"
"ACAN",79.4796182831787,1.77236464001228,0.208289050103207,1.29318827525054e-18,2.29932683141943e-17,"Up"
"LAX1",209.027981935245,1.08658290055757,0.126147959097016,1.31898002660943e-18,2.34253240020001e-17,"Up"
"CERCAM",170.297265022225,0.962666002139186,0.112532182784656,1.37212493652912e-18,2.43416514163923e-17,"Not Significant"
"CD24",330.307936754235,1.35150773007608,0.156732241188192,1.39560182238087e-18,2.47301903062975e-17,"Up"
"FAM219A",649.212439796653,-0.395771140407739,0.0460865811404445,1.47937839795998e-18,2.61851644283784e-17,"Not Significant"
"FAM187A",149.995932204601,1.38009196301981,0.160277938818689,1.49467675652567e-18,2.64261543665012e-17,"Up"
"MFNG",1734.3060468117,-0.550345767851503,0.0645328941514722,1.51416820555313e-18,2.67406533489135e-17,"Not Significant"
"HEPH",727.013748439594,0.780936491769933,0.0923760229390841,1.54206618270095e-18,2.72027405262977e-17,"Not Significant"
"HHIP",418.474965240611,-1.47166587506842,0.171734978549219,1.8034489136897e-18,3.17779438214683e-17,"Down"
"GALNT6",398.648524782564,0.754185351158353,0.0896052512670742,2.03247780581422e-18,3.57734322323803e-17,"Not Significant"
"SPA17",1074.59715271173,1.24542352979579,0.145041002815684,2.04855124166352e-18,3.60159624794146e-17,"Up"
"ACAT2",821.314760639202,-0.657766761720554,0.0781376331043717,2.27190372768433e-18,3.98980855980357e-17,"Not Significant"
"GLB1L2",378.513825255394,1.01696223343421,0.119356411055752,2.32620131361449e-18,4.08059895237402e-17,"Up"
"ARTN",148.62642589523,1.23938899486171,0.14464969680959,2.40172712301658e-18,4.20838346332145e-17,"Up"
"CFL2",1554.75901887187,-0.539135113917841,0.063575745255889,2.43550612391692e-18,4.26281450897387e-17,"Not Significant"
"POU2AF1",439.605127609968,1.75595935212211,0.20806810440666,2.48307409860158e-18,4.34123199866869e-17,"Up"
"FRMD6",492.363038547117,0.792917777698858,0.0944208006134849,2.56358904003438e-18,4.47701311774636e-17,"Not Significant"
"LXN",37.8281138395597,0.991429620759533,0.116716052977826,2.61475752618838e-18,4.56129924012861e-17,"Not Significant"
"RASSF8",519.062216745325,-0.678137355573425,0.0808080846353263,2.66806231317106e-18,4.64912078987631e-17,"Not Significant"
"ZNF154",153.671169247786,0.640070659411044,0.0761361829922581,2.67465523928715e-18,4.65544204620934e-17,"Not Significant"
"TRIM17",93.2361085686376,1.03454342322029,0.121548504015066,2.68665264114388e-18,4.67114578803532e-17,"Up"
"B3GNT8",764.543438627657,-0.905097301041059,0.10722320345607,2.75505353776832e-18,4.78477218395604e-17,"Not Significant"
"SH3GL3",55.4428721506595,-1.54130408928969,0.181323370583473,2.77643678096424e-18,4.81658093493244e-17,"Down"
"FNDC4",100.334133338681,1.61277179607869,0.190267564207091,2.81373643007187e-18,4.87590087771837e-17,"Up"
"GIT1",1635.79436982746,-0.395915400884701,0.0465302358546987,2.91903898108632e-18,5.05280176439418e-17,"Not Significant"
"ACKR1",47.7742166085913,1.76217123197716,0.209647722820636,3.24807583882145e-18,5.61616637329259e-17,"Up"
"TMEM26",41.532094700138,-1.1195081570389,0.131447465441181,3.28347254969743e-18,5.67112420574803e-17,"Down"
"SOGA3",17.5235670430901,-1.28576967123839,0.150863497909691,3.51585382932592e-18,6.06581374949637e-17,"Down"
"AMIGO2",827.912803150352,-0.604556070122646,0.0720773578802592,3.73211461346333e-18,6.43185504186326e-17,"Not Significant"
"PLCE1",287.061368562938,-0.547771695441907,0.0650406896578794,3.81846145237342e-18,6.57344789498494e-17,"Not Significant"
"BCAS1",173.47004378349,1.53959359330268,0.181935330489162,3.86061959779505e-18,6.63874344856324e-17,"Up"
"GLT8D2",803.938438232888,0.768852018138282,0.0921553595589018,3.88082599727582e-18,6.66618907628341e-17,"Not Significant"
"ARNTL2",199.694398801797,1.06372539367733,0.12544846905282,3.89843726625178e-18,6.68912186668339e-17,"Up"
"FAM72A",212.573762694753,-0.794223852916879,0.0952019074051764,4.10974241142749e-18,7.04399081434625e-17,"Not Significant"
"ALDH18A1",199.721817437172,0.854573747260823,0.102166734647611,4.20544547823524e-18,7.200162923478e-17,"Not Significant"
"MUC16",408.530678913328,2.38853673894108,0.295221004033424,4.24912966964391e-18,7.2670300450337e-17,"Up"
"KIAA2012",122.563889343466,1.89716314401882,0.228137226913285,4.33333043828755e-18,7.39492259577332e-17,"Up"
"PERM1",72.3041963833884,0.883446328673776,0.105473745136339,4.33284787766616e-18,7.39492259577332e-17,"Not Significant"
"GIMAP5",2879.40057355419,-0.725763732319207,0.0871733751723464,4.37436443976302e-18,7.45684274747877e-17,"Not Significant"
"ACE",1284.01855568875,-1.1716227931035,0.1379864745222,4.46458340609471e-18,7.60238172187494e-17,"Down"
"CROT",454.984026986618,0.594076123259186,0.0709667230996538,4.53648200423351e-18,7.71644284577098e-17,"Not Significant"
"OCIAD2",2232.56380116549,0.567877089366683,0.0677573610760782,4.82810253133069e-18,8.20359412791037e-17,"Not Significant"
"GHRHR",22.6401525129693,-1.87148649383711,0.225243614724491,5.04591124729714e-18,8.56441152243946e-17,"Down"
"EFHC1",2011.40324726394,1.17220411854036,0.138386113653066,5.31156646569362e-18,9.00557165349782e-17,"Up"
"SLC52A1",40.4431754996047,1.8267066409491,0.219526987279523,5.32197946351392e-18,9.01349272677115e-17,"Up"
"CFAP69",443.494035312013,0.960309879630776,0.114437785621143,5.4497809617285e-18,9.21999580809671e-17,"Not Significant"
"DNM2",4623.39326925794,-0.352754366796449,0.0418619156366708,5.4798770763076e-18,9.26093327212372e-17,"Not Significant"
"PCBP3",177.197291393001,0.786438609119685,0.0946873767294924,5.50739069007516e-18,9.29742299292257e-17,"Not Significant"
"SLITRK2",56.9698116754904,-0.806147850704623,0.0969987112231894,5.54756672215134e-18,9.35518770545392e-17,"Not Significant"
"WNT10A",22.6763239929586,1.48169753060925,0.1756594696904,5.58623853110272e-18,9.41029452127819e-17,"Up"
"ARAP3",648.004829782088,-0.762903412340578,0.0919499249505046,5.67738474156577e-18,9.55358418462836e-17,"Not Significant"
"ENTPD8",17.0491522870478,1.38647498939693,0.164130127269445,6.01894841681267e-18,1.01175042980684e-16,"Up"
"RGMA",269.238671025354,1.07253103983637,0.1272136260322,6.04159604778117e-18,1.01447120802315e-16,"Up"
"ENAM",122.521824413699,1.36323549839753,0.161382000427161,6.23048911208654e-18,1.04507135747605e-16,"Up"
"LDLRAD4",555.071442492955,0.500017491064921,0.0595743995082911,6.25013534293742e-18,1.04724786429154e-16,"Not Significant"
"MMEL1",263.511586756991,-1.00053245047179,0.119183367024792,6.32135386571443e-18,1.057728129447e-16,"Down"
"RAD21",2369.42418932026,-0.393587354044944,0.0467552785192778,6.32615741115117e-18,1.057728129447e-16,"Not Significant"
"RAI2",821.630483877993,-0.60894975117924,0.073199416773908,6.52182696160845e-18,1.08928386486439e-16,"Not Significant"
"BMPR2",1183.88060369473,-0.716923519824855,0.0866307469376057,6.69688866629011e-18,1.11733424081567e-16,"Not Significant"
"FBXO7",3126.37356516187,-0.31688319166438,0.0378082721339918,7.32704810628896e-18,1.22117468438149e-16,"Not Significant"
"NKAIN4",30.3023687118967,1.3586904959309,0.161217645068729,7.40225865259733e-18,1.23240149359256e-16,"Up"
"MTURN",544.857622841787,-0.631751737385754,0.0762363881971464,7.67677868076906e-18,1.27675238652621e-16,"Not Significant"
"LDHD",271.160216303666,-0.68092558540274,0.0824383724494802,8.10552671128353e-18,1.34663248007568e-16,"Not Significant"
"ARID3B",285.235636677208,-0.473298394860378,0.0565192636454992,8.18622314999631e-18,1.35860151643702e-16,"Not Significant"
"PROSER2",199.605614284694,-0.699061801096903,0.0847350208936569,8.4847173613862e-18,1.40665324787501e-16,"Not Significant"
"CA1",63.2659472675472,-1.62241647801515,0.194494274300336,8.59030149036478e-18,1.42265541559839e-16,"Down"
"DAB2IP",1179.61239259625,-0.452314059405347,0.0540384597834159,9.01038891952024e-18,1.49065443663296e-16,"Not Significant"
"PTGES3L",67.7758619426185,0.868576124703656,0.104916076891387,9.18698361067142e-18,1.51826992302675e-16,"Not Significant"
"CSF3",2526.96130824172,-2.43754479844594,0.30577448134541,9.21820246873296e-18,1.52182732659419e-16,"Down"
"TECPR1",999.871989244331,-0.486904139968745,0.0583044544446972,9.44483469200606e-18,1.55760404059344e-16,"Not Significant"
"CHPF",1601.27283965338,0.721825873513822,0.0877188776045562,9.88457705357334e-18,1.62841405814377e-16,"Not Significant"
"F11",189.859625449124,-1.57424366831551,0.188782257811906,1.00494808257466e-17,1.65384537698345e-16,"Down"
"ACRBP",222.93796660849,-0.994633652498598,0.119358260200619,1.03611895801935e-17,1.70335786815746e-16,"Not Significant"
"SYTL1",1703.7437426827,0.813320817109931,0.0987364384542475,1.05179643386879e-17,1.72732259537029e-16,"Not Significant"
"RIBC2",233.568650415646,1.64545221254315,0.19804737608709,1.06343744641535e-17,1.74279414496043e-16,"Up"
"GLB1L",490.17700823445,0.817097437228457,0.0991922555105751,1.06264170294281e-17,1.74279414496043e-16,"Not Significant"
"TNFRSF18",230.293947266735,1.07533626322239,0.128565067455875,1.06972618615063e-17,1.7512722755542e-16,"Up"
"NGEF",27.0226458845587,1.59667047884183,0.191833968108951,1.07953572620831e-17,1.76549071890318e-16,"Up"
"SPRY1",3553.14189664659,0.855405394362933,0.10366502474411,1.08985054664681e-17,1.78050505539594e-16,"Not Significant"
"SHOX2",13.8714793792965,1.32100708687823,0.157519720464283,1.09483557517586e-17,1.7867898680105e-16,"Up"
"SYP",211.941384374018,-0.550077253909535,0.0663313292451969,1.12366525373014e-17,1.83193608344373e-16,"Not Significant"
"CDCA7",97.104036988141,1.0567681854841,0.126563598808689,1.13993781242034e-17,1.85653772354766e-16,"Up"
"ODF3L2",20.7268453107075,-0.989101214571892,0.118969593594432,1.1891957850459e-17,1.9341343172513e-16,"Not Significant"
"WDR86",249.716272074112,1.00556081326937,0.120831065895391,1.19004697481832e-17,1.9341343172513e-16,"Up"
"KIDINS220",1037.48575577126,-0.41317224390538,0.0495264755392634,1.20407610465815e-17,1.95491156599099e-16,"Not Significant"
"SPACA3",16.6138081754298,1.27514839486311,0.152281048375708,1.25362063102118e-17,2.03324833750336e-16,"Up"
"USP53",962.514248254857,-0.72160464111336,0.0880306995172405,1.28784952289494e-17,2.08660861810635e-16,"Not Significant"
"AHNAK",775.459595937169,-0.689877002442616,0.0841136355350471,1.29181627171527e-17,2.09087788308554e-16,"Not Significant"
"KIR2DL3",16.6061650965066,-1.6448074118867,0.198538303768307,1.30066762067986e-17,2.1030362146935e-16,"Down"
"AGR2",3841.84985341971,1.3479625958691,0.161215643597681,1.31524031300801e-17,2.12280013841582e-16,"Up"
"GFI1B",32.9127859573566,-1.07926205303144,0.12939527837991,1.31559524501822e-17,2.12280013841582e-16,"Down"
"AC007906.2",1440.16332857471,1.8057332760738,0.219708045330842,1.34589345911707e-17,2.16945865586633e-16,"Up"
"HBZ",11.0746040148023,-1.93709427262687,0.237332729313836,1.35144396197223e-17,2.1761713028681e-16,"Down"
"COX6B2",23.5730334011564,1.35087084475352,0.161667738111218,1.3715977239813e-17,2.20636109287976e-16,"Up"
"SEMA5A",10.5799351189187,-2.07718570287215,0.256599485091209,1.38238281784144e-17,2.22143400615258e-16,"Down"
"ARHGAP44",602.393170272065,-0.558152817294175,0.0675757186915624,1.4185115683678e-17,2.27716069768654e-16,"Not Significant"
"CEP128",107.430923292371,0.907906741409762,0.11007710871027,1.42147038979206e-17,2.27957968536622e-16,"Not Significant"
"MPPE1",1985.90170026341,-0.391970203762668,0.04710195774383,1.42513594897078e-17,2.28312595906544e-16,"Not Significant"
"RILP",1330.48551052707,-0.482955637752328,0.0581638023999005,1.43312642096069e-17,2.29358662681782e-16,"Not Significant"
"CXCL12",4837.7778600223,0.966227173618468,0.116739643012994,1.4658338210259e-17,2.34354287068296e-16,"Not Significant"
"ELL3",273.935186239588,0.942941543134496,0.114227707326856,1.57998597418274e-17,2.52347708999686e-16,"Not Significant"
"LRRC26",20.4755760259636,2.35260649044037,0.296214103523844,1.63073161936635e-17,2.60187870163128e-16,"Up"
"HIGD1B",2662.37776551325,-1.0629430242885,0.127938270000974,1.6442507856674e-17,2.62078551624143e-16,"Down"
"COL18A1",3584.8459854969,0.851528556807242,0.103860067067904,1.66510202149066e-17,2.65132877661292e-16,"Not Significant"
"ADPRH",674.888662439689,-0.496170868664814,0.0599372715855477,1.67526988227568e-17,2.66481632742941e-16,"Not Significant"
"PRR5",578.81600402387,0.56252461748445,0.0682984729812863,1.68285793841467e-17,2.67417708837148e-16,"Not Significant"
"IDI1",2231.80751949941,-0.546116556233243,0.0662352272077176,1.71343745979087e-17,2.72001699885912e-16,"Not Significant"
"TSPAN18",905.959969377772,-0.778145909064613,0.0952782273950252,1.72438010093911e-17,2.73462298835798e-16,"Not Significant"
"BCL2L15",104.520506653747,1.095676045257,0.131820142028035,1.75131604163402e-17,2.77453701853221e-16,"Up"
"CABLES1",624.734344629031,-0.687937551976668,0.0842739112903718,1.78860587614178e-17,2.83075728381311e-16,"Not Significant"
"FARP1",1430.89134466178,-0.362439976220074,0.0437366080827114,1.82352412856887e-17,2.88311468464564e-16,"Not Significant"
"SCRG1",10.5158642219154,1.35871180570682,0.163307631222031,1.83627493214637e-17,2.9003537660662e-16,"Up"
"CYGB",328.957225787471,0.88707010815925,0.108111310771788,1.84184400079479e-17,2.90622621230937e-16,"Not Significant"
"CERS2",6786.93264910882,-0.412117938327427,0.0497072992428089,1.85668712559257e-17,2.92670560961881e-16,"Not Significant"
"HAGH",3222.45145224773,-0.350216415149197,0.0422927675186425,1.86487485231512e-17,2.93666350866073e-16,"Not Significant"
"AC136428.1",352.046394758169,2.80288283893664,0.364059489078533,1.91351022044092e-17,3.01023150911046e-16,"Up"
"OSGIN2",422.175686126969,-0.679811245300754,0.0833625474991452,1.95142743435059e-17,3.06680787981024e-16,"Not Significant"
"CCDC136",159.825666489634,0.774351346274657,0.095010772618186,1.97062432102942e-17,3.09388018401619e-16,"Not Significant"
"FAM3D",152.498663534194,1.8914122207175,0.232572138555656,2.03220851573898e-17,3.18737998972047e-16,"Up"
"PIH1D2",332.46253859796,1.4136364376052,0.170377072115689,2.0470119203865e-17,3.2073939271525e-16,"Up"
"TTC39C",665.090693053629,0.497232400319518,0.0602811492847369,2.13528941458612e-17,3.34237724915275e-16,"Not Significant"
"PKIB",289.432269024132,1.06366804809608,0.128665295117685,2.32368698665219e-17,3.63365395323101e-16,"Up"
"DPYS",87.0173266289668,1.35813625284761,0.163804508270571,2.33722122023054e-17,3.65118140871835e-16,"Up"
"RPP40",219.204826763962,0.687243536416397,0.0845231943692186,2.3408173427443e-17,3.65316424265264e-16,"Not Significant"
"OBSCN",722.047631681129,-0.660191480435466,0.0811122583746445,2.35263120531896e-17,3.66795530521427e-16,"Not Significant"
"OSBPL1A",861.852955686396,-0.424636392009933,0.0514134510112407,2.39974923983899e-17,3.7340003038129e-16,"Not Significant"
"MOB2",2401.66149957325,-0.372255090638135,0.0450866961359769,2.39792110132335e-17,3.7340003038129e-16,"Not Significant"
"DPF1",46.7348991845829,0.919560335290811,0.112284940799276,2.4356599865037e-17,3.78612492951566e-16,"Not Significant"
"CALML4",831.076512460602,0.894261675744356,0.109397073295456,2.45331411220582e-17,3.80979540668956e-16,"Not Significant"
"TGFBR2",6587.5632371557,-0.498165234972323,0.060546462028909,2.52724529724382e-17,3.92072639987431e-16,"Not Significant"
"KLHL24",645.938570180336,-0.520020939996546,0.0633766764681277,2.74514325971411e-17,4.25456556540094e-16,"Not Significant"
"NEDD4L",2854.91111737781,-0.701012760205321,0.0864932086783618,2.82923900238447e-17,4.38057715359331e-16,"Not Significant"
"HHAT",130.494819433102,0.605114965038736,0.0743131187697264,2.89965367602887e-17,4.48517859247815e-16,"Not Significant"
"TMEM231",1057.62487020381,1.37943731044622,0.166998260427267,2.94093797585387e-17,4.54455966741198e-16,"Up"
"B9D1",1215.71033116432,0.935137379266695,0.114386227289552,2.94602181858923e-17,4.54793928730097e-16,"Not Significant"
"RILPL2",581.859996846692,-0.39512164941713,0.0479819939141285,2.95417711470256e-17,4.55341213582886e-16,"Not Significant"
"KATNAL2",295.175133226096,0.896627978521942,0.109972718052757,2.95536749452841e-17,4.55341213582886e-16,"Not Significant"
"SP6",83.0822679361532,-1.641471178877,0.200530434862311,2.99241591009347e-17,4.60597350867328e-16,"Down"
"KRT23",169.253949298887,1.84257295715215,0.227320410068623,3.01565031988431e-17,4.63719001196706e-16,"Up"
"VILL",731.513257564996,0.583408012010807,0.0715950135647558,3.09895527347514e-17,4.7559724138377e-16,"Not Significant"
"SFTA2",2489.60311793284,-1.10783354043136,0.134333564146369,3.09641171730692e-17,4.7559724138377e-16,"Down"
"TSPAN7",2884.43327499912,-0.684427676113703,0.0845260184374458,3.10803037491044e-17,4.7652418834076e-16,"Not Significant"
"ASRGL1",1132.75144318039,-0.764351500972218,0.0944785613036328,3.18159542113204e-17,4.87327298651445e-16,"Not Significant"
"JUN",5441.19291826771,-1.03511624328073,0.125980508364543,3.2035526203182e-17,4.90212243070134e-16,"Down"
"SPATA17",308.166129537997,1.57718310055145,0.192372188768362,3.2194127112894e-17,4.92159489457093e-16,"Up"
"VWA5A",1561.33044099263,0.506935817394395,0.0618817863616714,3.26740604496682e-17,4.99010456283843e-16,"Not Significant"
"PDCL",564.3205133879,-0.385181020996301,0.0468555817482931,3.29324754154637e-17,5.02468283792789e-16,"Not Significant"
"WDR66",515.451658286118,1.33970460303461,0.162367803017482,3.33606425088233e-17,5.08506880959734e-16,"Up"
"MYEOV",57.9193057116262,1.08861812236702,0.132301496174608,3.4398556567447e-17,5.23818950639105e-16,"Up"
"RGS22",208.088034854368,1.33180649590276,0.161610991454109,3.66133476950473e-17,5.57005386445971e-16,"Up"
"CCDC74A",682.270145541336,1.43777238024747,0.174879073272543,3.67671095169815e-17,5.58803116569806e-16,"Up"
"FAM227A",90.6267268745733,1.5081349155493,0.183964943590914,3.84923458983643e-17,5.8445825010089e-16,"Up"
"SMYD3",527.762372087662,0.772188474612089,0.0957233566516309,3.8995002471665e-17,5.91518394980813e-16,"Not Significant"
"CHRM2",30.5106862620282,-1.68355117487446,0.206996870567931,4.06364044727528e-17,6.15821959673956e-16,"Down"
"LRRC17",69.2191737818006,1.25274961086414,0.152220613755384,4.18126700941374e-17,6.33036567481155e-16,"Up"
"C6",364.843551130087,1.62195594570893,0.199024927563275,4.26648828646999e-17,6.45316629071087e-16,"Up"
"JCAD",591.933867634301,-1.31505945067362,0.15990918129556,4.27957683146355e-17,6.46673303695647e-16,"Down"
"QKI",2144.28909783083,-0.698463144764671,0.0867467160633631,4.39450834665115e-17,6.63401740792529e-16,"Not Significant"
"ADORA2A",471.360100986241,-0.783844408236855,0.0973236031973343,4.42950957049929e-17,6.68043230132938e-16,"Not Significant"
"STX3",952.675318931817,-0.524280062256603,0.0644191623259576,4.66052378523937e-17,7.02209437891153e-16,"Not Significant"
"C13orf46",72.8457417568407,-1.31265674170012,0.159865043263865,4.76471277878724e-17,7.17219469098366e-16,"Down"
"TDO2",57.760826628724,1.9174641314598,0.239203982303194,4.79218541979649e-17,7.20663899337211e-16,"Up"
"MTMR14",1495.51099702333,-0.352082981660375,0.0431125385453377,4.83849259228899e-17,7.26931422956336e-16,"Not Significant"
"ARHGAP39",177.152731420491,1.22637961531911,0.149352104783576,4.85129145372356e-17,7.2815751265258e-16,"Up"
"TTC28",404.810052398774,-0.509382106715366,0.062581923657554,4.98440672688091e-17,7.47422976237156e-16,"Not Significant"
"ANKRD46",479.637021808923,-0.47399167733678,0.0581223562566481,5.08338401389868e-17,7.61537490631767e-16,"Not Significant"
"ECEL1",25.5389403272394,2.43467794902357,0.313815470685381,5.09491888509945e-17,7.62537907493436e-16,"Up"
"SYCP2L",59.3627385597193,-1.34343343913882,0.163914442819232,5.24340698483937e-17,7.84014187256934e-16,"Down"
"PTPRZ1",159.092172336936,1.42623922327093,0.174355001433959,5.29113843672353e-17,7.90398415381155e-16,"Up"
